NOME_SALA,REGISTRO_SALA,CNPJ_SALA,SITUACAO_SALA,DATA_SITUACAO_SALA,DATA_INICIO_FUNCIONAMENTO_SALA,ASSENTOS_SALA,ASSENTOS_CADEIRANTES,ASSENTOS_MOBILIDADE_REDUZIDA,ASSENTOS_OBESIDADE,ACESSO_ASSENTOS_COM_RAMPA,ACESSO_SALA_COM_RAMPA,BANHEIROS_ACESSIVEIS,NOME_COMPLEXO,REGISTRO_COMPLEXO,SITUACAO_COMPLEXO,DATA_SITUACAO_COMPLEXO,PAGINA_ELETRONICA_COMPLEXO,ENDERECO_COMPLEXO,NUMERO_ENDERECO_COMPLEXO,COMPLEMENTO_COMPLEXO,BAIRRO_COMPLEXO,MUNICIPIO_COMPLEXO,CEP_COMPLEXO,UF_COMPLEXO,COMPLEXO_ITINERANTE,OPERACAO_USUAL,NOME_EXIBIDOR,REGISTRO_EXIBIDOR,CNPJ_EXIBIDOR,SITUACAO_EXIBIDOR,NOME_GRUPO_EXIBIDOR,Código Município Completo
MUSEU DA IMAGEM E DO SOM - SALA DE PROJEÇÃO,5005670.0,01.801.623/0001-26,EM FUNCIONAMENTO,25/03/2009,25/03/2009,247.0,0.0,0.0,0.0,SIM,NÃO,SIM,CENTRO CULTURAL PALACETE PROVINCIAL - MUSEU DA IMAGEM E DO SOM,34043.0,EM FUNCIONAMENTO,25/03/2009,www.culturamazonas.am.gov.br,PRAÇA HELIODORO BALBI,0.0,,CENTRO,MANAUS,69005-260,AM,NÃO,NÃO COMERCIAL CINECLUBE,SECRETARIA DE ESTADO DE CULTURA - SEC,11739.0,01.801.623/0001-26,IRREGULAR,NÃO PERTENCE A NENHUM GRUPO EXIBIDOR,1302603.0
SALA DESEMBARGADOR HAMILTON MOURÃO,5005664.0,01.801.623/0001-26,EM FUNCIONAMENTO,12/06/2006,12/06/2006,50.0,6.0,0.0,0.0,SIM,NÃO,NÃO,CENTRO CULTURAL PALÁCIO DA JUSTIÇA,34030.0,EM FUNCIONAMENTO,12/06/2006,www.culturamazonas.am.gov.br,AV. EDUARDO RIBEIRO,901.0,,CENTRO,MANAUS,69400-901,AM,NÃO,NÃO COMERCIAL CINECLUBE,SECRETARIA DE ESTADO DE CULTURA - SEC,11739.0,01.801.623/0001-26,IRREGULAR,NÃO PERTENCE A NENHUM GRUPO EXIBIDOR,1302603.0
CINE DAS ARTES,5005665.0,01.801.623/0001-26,EM FUNCIONAMENTO,01/01/1997,01/01/1997,12.0,0.0,0.0,1.0,NÃO,NÃO,NÃO,CENTRO CULTURAL PALÁCIO RIO NEGRO,34031.0,EM FUNCIONAMENTO,01/01/1997,www.culturamazonas.am.gov.br,AV. SETE DE SETEMBRO,1546.0,PRÉDIO TOMBADO ,CENTRO,MANAUS,69005-141,AM,NÃO,NÃO COMERCIAL CINECLUBE,SECRETARIA DE ESTADO DE CULTURA - SEC,11739.0,01.801.623/0001-26,IRREGULAR,NÃO PERTENCE A NENHUM GRUPO EXIBIDOR,1302603.0
CINE QUISSAMÃ,5004934.0,31.505.027/0001-60,EM FUNCIONAMENTO,01/01/2014,01/01/2014,130.0,3.0,,2.0,NÃO,NÃO,SIM,CENTRO CULTURAL SOBRADINHO,28260.0,EM FUNCIONAMENTO,01/01/2014,www.quissama.rj.giv.br,RUA COMENDADOR JOSÉ JULIÃO,208.0,,CENTRO,QUISSAMA,28735-000,RJ,NÃO,NÃO COMERCIAL,MUNICÍPIO DE QUISSAMÃ,28258.0,31.505.027/0001-60,IRREGULAR,NÃO PERTENCE A NENHUM GRUPO EXIBIDOR,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINA BARRETO,5005492.0,21.278.214/0001-02,EM FUNCIONAMENTO,12/11/2020,25/05/2016,101.0,2.0,0.0,1.0,SIM,NÃO,SIM,CENTRO CULTURAL SÃO PAULO,32396.0,EM FUNCIONAMENTO,12/11/2020,,Rua Vergueiro,1000.0,,PARAISO,SAO PAULO,01504-000,SP,NÃO,COMERCIAL,EMPRESA DE CINEMA E AUDIOVISUAL DE SÃO PAULO S.A.,32360.0,21.278.214/0001-02,REGULAR,SPCINE,
PAULO EMILIO,5005493.0,21.278.214/0001-02,EM FUNCIONAMENTO,12/11/2020,25/05/2016,98.0,2.0,0.0,1.0,SIM,NÃO,SIM,CENTRO CULTURAL SÃO PAULO,32396.0,EM FUNCIONAMENTO,12/11/2020,,Rua Vergueiro,1000.0,,PARAISO,SAO PAULO,01504-000,SP,NÃO,COMERCIAL,EMPRESA DE CINEMA E AUDIOVISUAL DE SÃO PAULO S.A.,32360.0,21.278.214/0001-02,REGULAR,SPCINE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALA CINEASTA LUIZ MAXIMINO DE MIRANDA CORRÊA,5005672.0,01.801.623/0001-26,EM FUNCIONAMENTO,14/11/2002,14/11/2002,45.0,0.0,0.0,0.0,NÃO,NÃO,NÃO,CENTRO CULTURAL USINA CHAMINÉ,34049.0,EM FUNCIONAMENTO,14/11/2002,www.culturamazonas.am.gov.br,AV. LOURENÇO DA SILVA BRAGA,0.0,,CENTRO,MANAUS,69005-015,AM,NÃO,NÃO COMERCIAL CINECLUBE,SECRETARIA DE ESTADO DE CULTURA - SEC,11739.0,01.801.623/0001-26,IRREGULAR,NÃO PERTENCE A NENHUM GRUPO EXIBIDOR,1302603.0
CENTRO DA TERRA,5007130.0,60.740.149/0001-39,EM FUNCIONAMENTO,04/06/2024,04/06/2024,100.0,2.0,0.0,0.0,SIM,SIM,NÃO,CENTRO DA TERRA,58554.0,EM FUNCIONAMENTO,04/06/2024,www.centrodaterra.org.br,Rua Piracuama,19.0,,Perdizes,SAO PAULO,05017-040,SP,NÃO,NÃO COMERCIAL,KOMPANHIA TEATRO MULTIMÍDIA DE SÃO PAULO,57643.0,60.740.149/0001-39,REGULAR,NÃO PERTENCE A NENHUM GRUPO EXIBIDOR,
TEATRO ALDEMAR BONARTES,5005671.0,01.801.623/0001-26,EM FUNCIONAMENTO,20/12/2011,20/12/2011,166.0,6.0,0.0,1.0,SIM,NÃO,SIM,CENTRO DE CONVIVÊNCIA DA FAMÍLIA MAGDALENA ARCE DAOU - TEATRO ALDEMAR BONARTES,34046.0,EM FUNCIONAMENTO,20/12/2011,www.culturamazonas.am.gov.br,AV. BRASIL,0.0,,SANTO ANTÔNIO,MANAUS,69029-040,AM,NÃO,NÃO COMERCIAL CINECLUBE,SECRETARIA DE ESTADO DE CULTURA - SEC,11739.0,01.801.623/0001-26,IRREGULAR,NÃO PERTENCE A NENHUM GRUPO EXIBIDOR,1302603.0
SALA 1 - LEON CAKOFF,5006674.0,42.130.905/0001-26,EM FUNCIONAMENTO,26/08/2021,26/08/2021,295.0,5.0,0.0,4.0,SIM,NÃO,SIM,CENTRO DE CULTURA BELAS ARTES CINEMA,49176.0,EM FUNCIONAMENTO,26/08/2021,,Rua da Consolação,2423.0,sala 3,Consolação,SAO PAULO,01301-100,SP,NÃO,COMERCIAL,CENTRO DE CULTURA BELAS ARTES CINEMAS,49175.0,42.130.905/0001-26,REGULAR,NÃO PERTENCE A NENHUM GRUPO EXIBIDOR,
SALA 2 - CARMEN MIRANDA,5006675.0,42.130.905/0001-26,EM FUNCIONAMENTO,26/08/2021,26/08/2021,274.0,6.0,0.0,4.0,SIM,NÃO,SIM,CENTRO DE CULTURA BELAS ARTES CINEMA,49176.0,EM FUNCIONAMENTO,26/08/2021,,Rua da Consolação,2423.0,sala 3,Consolação,SAO PAULO,01301-100,SP,NÃO,COMERCIAL,CENTRO DE CULTURA BELAS ARTES CINEMAS,49175.0,42.130.905/0001-26,REGULAR,NÃO PERTENCE A NENHUM GRUPO EXIBIDOR,
SALA 3 - RUBENS EWALD FILHO,5006676.0,42.130.905/0001-26,EM FUNCIONAMENTO,26/08/2021,26/08/2021,135.0,3.0,0.0,2.0,SIM,NÃO,SIM,CENTRO DE CULTURA BELAS ARTES CINEMA,49176.0,EM FUNCIONAMENTO,26/08/2021,,Rua da Consolação,2423.0,sala 3,Consolação,SAO PAULO,01301-100,SP,NÃO,COMERCIAL,CENTRO DE CULTURA BELAS ARTES CINEMAS,49175.0,42.130.905/0001-26,REGULAR,NÃO PERTENCE A NENHUM GRUPO EXIBIDOR,
SALA 4 - HELENA IGNEZ,5006677.0,42.130.905/0001-26,EM FUNCIONAMENTO,26/08/2021,26/08/2021,144.0,3.0,0.0,2.0,SIM,NÃO,SIM,CENTRO DE CULTURA BELAS ARTES CINEMA,49176.0,EM FUNCIONAMENTO,26/08/2021,,Rua da Consolação,2423.0,sala 3,Consolação,SAO PAULO,01301-100,SP,NÃO,COMERCIAL,CENTRO DE CULTURA BELAS ARTES CINEMAS,49175.0,42.130.905/0001-26,REGULAR,NÃO PERTENCE A NENHUM GRUPO EXIBIDOR,
SALA 5 - LUIZ CARLOS MERTEN,5006678.0,42.130.905/0001-26,EM FUNCIONAMENTO,26/08/2021,26/08/2021,96.0,3.0,0.0,1.0,SIM,NÃO,SIM,CENTRO DE CULTURA BELAS ARTES CINEMA,49176.0,EM FUNCIONAMENTO,26/08/2021,,Rua da Consolação,2423.0,sala 3,Consolação,SAO PAULO,01301-100,SP,NÃO,COMERCIAL,CENTRO DE CULTURA BELAS ARTES CINEMAS,49175.0,42.130.905/0001-26,REGULAR,NÃO PERTENCE A NENHUM GRUPO EXIBIDOR,
SALA 6 - LÉO MENDES,5006679.0,42.130.905/0001-26,EM FUNCIONAMENTO,26/08/2021,26/08/2021,90.0,2.0,0.0,1.0,SIM,NÃO,SIM,CENTRO DE CULTURA BELAS ARTES CINEMA,49176.0,EM FUNCIONAMENTO,26/08/2021,,Rua da Consolação,2423.0,sala 3,Consolação,SAO PAULO,01301-100,SP,NÃO,COMERCIAL,CENTRO DE CULTURA BELAS ARTES CINEMAS,49175.0,42.130.905/0001-26,REGULAR,NÃO PERTENCE A NENHUM GRUPO EXIBIDOR,
CENTRO DE FORMAÇÃO CULTURAL CIDADE TIRADENTES,5005457.0,21.278.214/0001-02,EM FUNCIONAMENTO,19/11/2020,29/05/2016,143.0,4.0,0.0,1.0,SIM,NÃO,SIM,CENTRO DE FORMAÇÃO CULTURAL DE CIDADE TIRADENTES,32362.0,EM FUNCIONAMENTO,19/11/2020,,Avenida Inácio Monteiro,6900.0,,Cidade Tiradentes,SAO PAULO,08490-000,SP,NÃO,COMERCIAL,EMPRESA DE CINEMA E AUDIOVISUAL DE SÃO PAULO S.A.,32360.0,21.278.214/0001-02,REGULAR,SPCINE,
SALA DRAGÃO DO MAR 01,5004429.0,02.455.125/0001-31,EM FUNCIONAMENTO,28/04/1999,03/09/2013,122.0,1.0,2.0,1.0,SIM,NÃO,SIM,CENTRO DRAGÃO DO MAR DE ARTE E CULTURA,25387.0,EM FUNCIONAMENTO,28/04/1999,http://www.dragaodomar.org.br/,RUA DRAGÃO DO MAR,81.0,,PRAIA DE IRACEMA,FORTALEZA,60060-390,CE,NÃO,COMERCIAL,INSTITUTO DRAGAO DO MAR,25385.0,02.455.125/0001-31,REGULAR,NÃO PERTENCE A NENHUM GRUPO EXIBIDOR,2304400.0
SALA DRAGÃO DO MAR 02,5004430.0,02.455.125/0001-31,EM FUNCIONAMENTO,28/04/1999,03/09/2013,174.0,1.0,1.0,1.0,SIM,NÃO,SIM,CENTRO DRAGÃO DO MAR DE ARTE E CULTURA,25387.0,EM FUNCIONAMENTO,28/04/1999,http://www.dragaodomar.org.br/,RUA DRAGÃO DO MAR,81.0,,PRAIA DE IRACEMA,FORTALEZA,60060-390,CE,NÃO,COMERCIAL,INSTITUTO DRAGAO DO MAR,25385.0,02.455.125/0001-31,REGULAR,NÃO PERTENCE A NENHUM GRUPO EXIBIDOR,2304400.0
CIC - CENTRO INTEGRADO DE CULTURA,5002502.0,00.823.045/0001-66,EM FUNCIONAMENTO,20/08/1994,20/08/1994,400.0,,,,NÃO,NÃO,NÃO,CENTRO INTEGRADO DE CULTURA,15230.0,EM FUNCIONAMENTO,09/03/2010,,"RUA SETE , Nº 995",,,CENTRO,SANTA FE DO SUL,15775-000,SP,NÃO,NÃO COMERCIAL,CENTRO INTEGRADO DE CULTURA,15155.0,00.823.045/0001-66,IRREGULAR,NÃO PERTENCE A NENHUM GRUPO EXIBIDOR,
CEU ARICANDUVA - PROF. IRENE GALVÃO DE SOUZA,5005461.0,21.278.214/0001-02,EM FUNCIONAMENTO,27/04/2023,13/04/2016,433.0,2.0,0.0,5.0,SIM,NÃO,SIM,CEU ARICANDUVA - PROFESSORA IRENE GALVÃO DE SOUZA,32366.0,EM FUNCIONAMENTO,27/04/2023,,Rua Olga Fadel Abarca,0.0,,Jardim Santa Terezinha ,SAO PAULO,03572-020,SP,NÃO,COMERCIAL,EMPRESA DE CINEMA E AUDIOVISUAL DE SÃO PAULO S.A.,32360.0,21.278.214/0001-02,REGULAR,SPCINE,
CEU ARTHUR ALVIM,5007205.0,21.278.214/0001-02,EM FUNCIONAMENTO,04/09/2024,04/09/2024,260.0,4.0,6.0,1.0,SIM,SIM,NÃO,CEU ARTHUR ALVIM,59898.0,EM FUNCIONAMENTO,04/09/2024,www.circuitospcine.com.br,Avenida Sylvio Torres,295.0,,Arthur Alvim,SAO PAULO,08285-060,SP,NÃO,COMERCIAL,EMPRESA DE CINEMA E AUDIOVISUAL DE SÃO PAULO S.A.,32360.0,21.278.214/0001-02,REGULAR,SPCINE,
CEU BARRO BRANCO,5007203.0,21.278.214/0001-02,EM FUNCIONAMENTO,07/08/2024,07/08/2024,260.0,4.0,6.0,1.0,SIM,SIM,NÃO,CEU BARRO BRANCO,59895.0,EM FUNCIONAMENTO,07/08/2024,www.circuitospcine.com.br,Rua Numa Pompilio,0.0,,Conj. Hab. Barro Branco II,SAO PAULO,08473-572,SP,NÃO,COMERCIAL,EMPRESA DE CINEMA E AUDIOVISUAL DE SÃO PAULO S.A.,32360.0,21.278.214/0001-02,REGULAR,SPCINE,
CEU BUTANTÃ - PROF. ELISABETH GASPAR TUNALA,5005463.0,21.278.214/0001-02,EM FUNCIONAMENTO,01/06/2023,15/02/2016,438.0,2.0,0.0,0.0,SIM,NÃO,SIM,CEU BUTANTÃ - PROFESSORA ELISABETH GASPAR TUNALA,32368.0,EM FUNCIONAMENTO,01/06/2023,,Rua Engenheiro Heitor Antônio Eiras Garcia,1700.0,,Jardim Esmeralda,SAO PAULO,05588-001,SP,NÃO,COMERCIAL,EMPRESA DE CINEMA E AUDIOVISUAL DE SÃO PAULO S.A.,32360.0,21.278.214/0001-02,REGULAR,SPCINE,
CEU CAMINHO DO MAR - PROF. DULCE SALLES C. BRAGA,5005465.0,21.278.214/0001-02,EM FUNCIONAMENTO,27/04/2023,24/04/2016,184.0,2.0,0.0,0.0,SIM,NÃO,SIM,CEU CAMINHO DO MAR - PROFESSORA DULCE SALLES CUNHA BRAGA,32370.0,EM FUNCIONAMENTO,27/04/2023,,Rua Engenheiro Armando de Arruda Pereira,5241.0,,Jabaquara,SAO PAULO,04325-001,SP,NÃO,COMERCIAL,EMPRESA DE CINEMA E AUDIOVISUAL DE SÃO PAULO S.A.,32360.0,21.278.214/0001-02,REGULAR,SPCINE,
CEU CARRÃO,5007207.0,21.278.214/0001-02,EM FUNCIONAMENTO,12/09/2024,12/09/2024,260.0,4.0,6.0,1.0,SIM,SIM,NÃO,CEU CARRÃO,59900.0,EM FUNCIONAMENTO,12/09/2024,www.circuitospcine.com.br,Rua Monte Serrat,380.0,,Tatuapé,SAO PAULO,03312-000,SP,NÃO,COMERCIAL,EMPRESA DE CINEMA E AUDIOVISUAL DE SÃO PAULO S.A.,32360.0,21.278.214/0001-02,REGULAR,SPCINE,
CEU FEITIÇO DA VILA - DEPUTADO PROF. JOSÉ F. NOBRE,5005467.0,21.278.214/0001-02,EM FUNCIONAMENTO,06/10/2022,01/05/2016,184.0,2.0,0.0,0.0,SIM,NÃO,SIM,CEU FEITIÇO DA VILA - DEPUTADO PROF. JOSÉ FREITAS NOBRE,32372.0,EM FUNCIONAMENTO,06/10/2022,,Rua Feitiço da Vila,399.0,,Chácara Santa Clara - Capão Redondo,SAO PAULO,05879-000,SP,NÃO,COMERCIAL,EMPRESA DE CINEMA E AUDIOVISUAL DE SÃO PAULO S.A.,32360.0,21.278.214/0001-02,REGULAR,SPCINE,
CEU FREGUESIA DO Ó,5007208.0,21.278.214/0001-02,EM FUNCIONAMENTO,19/09/2024,19/09/2024,260.0,4.0,6.0,1.0,SIM,SIM,NÃO,CEU FREGUESIA DO Ó,59901.0,EM FUNCIONAMENTO,19/09/2024,www.circuitospcine.com.br,Rua Jacutiba,167.0,,Freguesia do Ó,SAO PAULO,02832-240,SP,NÃO,COMERCIAL,EMPRESA DE CINEMA E AUDIOVISUAL DE SÃO PAULO S.A.,32360.0,21.278.214/0001-02,REGULAR,SPCINE,
CEU JAMBEIRO - JOSÉ GUILHERME GIANETTI,5005471.0,21.278.214/0001-02,EM FUNCIONAMENTO,06/10/2022,27/04/2016,438.0,2.0,0.0,0.0,SIM,NÃO,SIM,CEU JAMBEIRO - JOSÉ GUILHERME GIANETTI,32376.0,EM FUNCIONAMENTO,06/10/2022,,Avenida José Pinheiro,60.0,,Guaianazes,SAO PAULO,08420-092,SP,NÃO,COMERCIAL,EMPRESA DE CINEMA E AUDIOVISUAL DE SÃO PAULO S.A.,32360.0,21.278.214/0001-02,REGULAR,SPCINE,
CEU JAÇANÃ,5005469.0,21.278.214/0001-02,EM FUNCIONAMENTO,26/01/2023,06/04/2016,191.0,8.0,0.0,0.0,SIM,NÃO,SIM,CEU JAÇANÃ,32374.0,EM FUNCIONAMENTO,26/01/2023,,RUA FRANCISCA ESPÓSITO TONETTI,105.0,,Jardim Guapira,SAO PAULO,02276-010,SP,NÃO,COMERCIAL,EMPRESA DE CINEMA E AUDIOVISUAL DE SÃO PAULO S.A.,32360.0,21.278.214/0001-02,REGULAR,SPCINE,
CEU MENINOS - PROF. PR. ARTUR A. DE MOTA GONÇALVES,5005473.0,21.278.214/0001-02,EM FUNCIONAMENTO,21/07/2022,15/02/2016,434.0,2.0,0.0,4.0,NÃO,NÃO,NÃO,CEU MENINOS - PROFESSOR PR. ARTUR ALBERTO DE MOTA GONÇALVES,32378.0,EM FUNCIONAMENTO,21/07/2022,,Rua Barbinos,111.0,,São João Clímaco,SAO PAULO,04240-110,SP,NÃO,COMERCIAL,EMPRESA DE CINEMA E AUDIOVISUAL DE SÃO PAULO S.A.,32360.0,21.278.214/0001-02,REGULAR,SPCINE,
CEU PARQUE DO CARMO,5007202.0,21.278.214/0001-02,EM FUNCIONAMENTO,14/08/2024,14/08/2024,260.0,4.0,6.0,1.0,SIM,SIM,NÃO,CEU PARQUE DO CARMO,59894.0,EM FUNCIONAMENTO,14/08/2024,www.circuitospcine.com.br,Rua Gaspar da Silva,240.0,,Parque do Carmo,SAO PAULO,08270-000,SP,NÃO,COMERCIAL,EMPRESA DE CINEMA E AUDIOVISUAL DE SÃO PAULO S.A.,32360.0,21.278.214/0001-02,REGULAR,SPCINE,
CEU PARQUE NOVO MUNDO,5007167.0,21.278.214/0001-02,EM FUNCIONAMENTO,21/06/2024,21/06/2024,260.0,4.0,6.0,1.0,SIM,SIM,NÃO,CEU PARQUE NOVO MUNDO,58592.0,EM FUNCIONAMENTO,21/06/2024,www.circuitospcine.com.br,Av. Ernesto Augusto Lopes,100.0,,Vila Maria,SAO PAULO,02169-030,SP,NÃO,COMERCIAL,EMPRESA DE CINEMA E AUDIOVISUAL DE SÃO PAULO S.A.,32360.0,21.278.214/0001-02,REGULAR,SPCINE,
CEU PARQUE VEREDAS - JOÃO ANTÔNIO SILVA,5005475.0,21.278.214/0001-02,EM FUNCIONAMENTO,26/01/2023,04/05/2016,438.0,3.0,0.0,5.0,SIM,NÃO,SIM,CEU PARQUE VEREDAS - JOÃO ANTÔNIO SILVA,32380.0,EM FUNCIONAMENTO,26/01/2023,,Rua Daniel Muller,347.0,,Chácara Dona Olívia,SAO PAULO,08141-290,SP,NÃO,COMERCIAL,EMPRESA DE CINEMA E AUDIOVISUAL DE SÃO PAULO S.A.,32360.0,21.278.214/0001-02,REGULAR,SPCINE,
CEU PAZ,5005477.0,21.278.214/0001-02,EM FUNCIONAMENTO,18/05/2023,08/05/2016,406.0,2.0,0.0,5.0,SIM,NÃO,SIM,CEU PAZ,32382.0,EM FUNCIONAMENTO,18/05/2023,,Rua Daniel Cerri,1549.0,,Jardim Paraná,SAO PAULO,02876-170,SP,NÃO,COMERCIAL,EMPRESA DE CINEMA E AUDIOVISUAL DE SÃO PAULO S.A.,32360.0,21.278.214/0001-02,REGULAR,SPCINE,
CEU PERUS,5005479.0,21.278.214/0001-02,EM FUNCIONAMENTO,26/05/2022,11/05/2016,418.0,3.0,0.0,3.0,SIM,NÃO,SIM,CEU PERUS,32384.0,EM FUNCIONAMENTO,26/05/2022,,Rua Bernardo José de Lorena,0.0,,Pirituba,SAO PAULO,05203-200,SP,NÃO,COMERCIAL,EMPRESA DE CINEMA E AUDIOVISUAL DE SÃO PAULO S.A.,32360.0,21.278.214/0001-02,REGULAR,SPCINE,
CEU PINHEIRINHO,5007166.0,21.278.214/0001-02,EM FUNCIONAMENTO,24/06/2024,24/06/2024,260.0,4.0,6.0,1.0,SIM,SIM,NÃO,CEU PINHEIRINHO,58591.0,EM FUNCIONAMENTO,24/06/2024,www.circuitospcine.com.br,Rua Camillo Zanotti,92.0,apt 08,Jaraguá,SAO PAULO,02998-080,SP,NÃO,COMERCIAL,EMPRESA DE CINEMA E AUDIOVISUAL DE SÃO PAULO S.A.,32360.0,21.278.214/0001-02,REGULAR,SPCINE,
CEU QUINTA DO SOL,5005481.0,21.278.214/0001-02,EM FUNCIONAMENTO,02/02/2023,06/04/2016,199.0,4.0,0.0,0.0,SIM,NÃO,SIM,CEU QUINTA DO SOL,32386.0,EM FUNCIONAMENTO,02/02/2023,,Av. Luiz Imparato,564.0,,Parque Cisper,SAO PAULO,03819-160,SP,NÃO,COMERCIAL,EMPRESA DE CINEMA E AUDIOVISUAL DE SÃO PAULO S.A.,32360.0,21.278.214/0001-02,REGULAR,SPCINE,
CEU SAO MIGUEL,5007168.0,21.278.214/0001-02,EM FUNCIONAMENTO,22/06/2024,22/06/2024,260.0,4.0,6.0,1.0,SIM,SIM,NÃO,CEU SÃO MIGUEL,58593.0,EM FUNCIONAMENTO,22/06/2024,www.circuitospcine.com.br,R. José Ferreira Crespo,475.0,,Jardim São Vicente,SAO PAULO,08021-480,SP,NÃO,COMERCIAL,EMPRESA DE CINEMA E AUDIOVISUAL DE SÃO PAULO S.A.,32360.0,21.278.214/0001-02,REGULAR,SPCINE,
CEU SÃO PEDRO,5007210.0,21.278.214/0001-02,EM FUNCIONAMENTO,12/09/2024,12/09/2024,260.0,4.0,6.0,1.0,SIM,SIM,NÃO,CEU SÃO PEDRO,59905.0,EM FUNCIONAMENTO,12/09/2024,www.circuitospcine.com.br,Rua Professora Lucila Cerqueira,124.0,,Jardim São Pedro,SAO PAULO,08420-690,SP,NÃO,COMERCIAL,EMPRESA DE CINEMA E AUDIOVISUAL DE SÃO PAULO S.A.,32360.0,21.278.214/0001-02,REGULAR,SPCINE,
CEU SÃO RAFAEL,5005483.0,21.278.214/0001-02,EM FUNCIONAMENTO,09/02/2023,10/04/2016,440.0,2.0,0.0,5.0,SIM,SIM,SIM,CEU SÃO RAFAEL,32388.0,EM FUNCIONAMENTO,09/02/2023,,Rua Cinira Polônio,100.0,,São Rafael,SAO PAULO,08395-320,SP,NÃO,COMERCIAL,EMPRESA DE CINEMA E AUDIOVISUAL DE SÃO PAULO S.A.,32360.0,21.278.214/0001-02,REGULAR,SPCINE,
CEU TAIPAS,5007206.0,21.278.214/0001-02,EM FUNCIONAMENTO,05/09/2024,05/09/2024,260.0,4.0,6.0,1.0,SIM,SIM,NÃO,CEU TAIPAS,59899.0,EM FUNCIONAMENTO,05/09/2024,www.circuitospcine.com.br,Rua João Amado Coutinho,240.0,,Jaraguá,SAO PAULO,02815-000,SP,NÃO,COMERCIAL,EMPRESA DE CINEMA E AUDIOVISUAL DE SÃO PAULO S.A.,32360.0,21.278.214/0001-02,REGULAR,SPCINE,
CEU TREMEMBÉ,5007209.0,21.278.214/0001-02,EM FUNCIONAMENTO,26/09/2024,26/09/2024,260.0,4.0,6.0,1.0,SIM,SIM,NÃO,CEU TREMEMBÉ,59902.0,EM FUNCIONAMENTO,26/09/2024,www.circuitospcine.com.br,Rua Adauto Bezerra Delgado,94.0,,Parque Casa de Pedra,SAO PAULO,02320-110,SP,NÃO,COMERCIAL,EMPRESA DE CINEMA E AUDIOVISUAL DE SÃO PAULO S.A.,32360.0,21.278.214/0001-02,REGULAR,SPCINE,
CEU TRÊS LAGOS,5005485.0,21.278.214/0001-02,EM FUNCIONAMENTO,02/02/2023,17/04/2016,433.0,3.0,0.0,0.0,SIM,NÃO,SIM,CEU TRÊS LAGOS,32390.0,EM FUNCIONAMENTO,02/02/2023,,Estrada do Barro Branco,0.0,,Jardim Noronha,SAO PAULO,04852-320,SP,NÃO,COMERCIAL,EMPRESA DE CINEMA E AUDIOVISUAL DE SÃO PAULO S.A.,32360.0,21.278.214/0001-02,REGULAR,SPCINE,
CEU VILA ALPINA,5007204.0,21.278.214/0001-02,EM FUNCIONAMENTO,22/08/2024,22/08/2024,260.0,4.0,6.0,1.0,SIM,SIM,NÃO,CEU VILA ALPINA,59897.0,EM FUNCIONAMENTO,22/08/2024,www.circuitospcine.com.br,Rua João Pedro Lecor,141.0,,VILA PRUDENTE,SAO PAULO,03227-000,SP,NÃO,COMERCIAL,EMPRESA DE CINEMA E AUDIOVISUAL DE SÃO PAULO S.A.,32360.0,21.278.214/0001-02,REGULAR,SPCINE,
CEU VILA ATLÂNTICA - PROF. JOÃO SOARES FILHO,5005487.0,21.278.214/0001-02,EM FUNCIONAMENTO,04/08/2022,15/05/2016,436.0,3.0,0.0,0.0,SIM,NÃO,SIM,CEU VILA ATLÂNTICA - PROFESSOR JOÃO SOARES FILHO,32392.0,EM FUNCIONAMENTO,04/08/2022,,Rua Coronel José Venâncio Dias,840.0,,Jaraguá,SAO PAULO,05160-030,SP,NÃO,COMERCIAL,EMPRESA DE CINEMA E AUDIOVISUAL DE SÃO PAULO S.A.,32360.0,21.278.214/0001-02,REGULAR,SPCINE,
CEU VILA DO SOL,5005489.0,21.278.214/0001-02,EM FUNCIONAMENTO,06/07/2023,18/05/2016,181.0,3.0,0.0,0.0,SIM,NÃO,SIM,CEU VILA DO SOL,32394.0,EM FUNCIONAMENTO,06/07/2023,,Avenida dos Funcionários Publicos,369.0,,Vila do Sol,SAO PAULO,04962-000,SP,NÃO,COMERCIAL,EMPRESA DE CINEMA E AUDIOVISUAL DE SÃO PAULO S.A.,32360.0,21.278.214/0001-02,REGULAR,SPCINE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CINE + ARTE CAPÃO DA CANOA SHOPPING,5006332.0,23.288.683/0003-91,EM FUNCIONAMENTO,22/10/2020,23/07/2019,186.0,2.0,2.0,2.0,NÃO,NÃO,NÃO,CINE + ARTE CAPAO DA CANOA SHOPPING,43525.0,EM FUNCIONAMENTO,22/10/2020,,Av Paraguassu,2205.0,,Centro,CAPAO DA CANOA,95555-000,RS,NÃO,COMERCIAL,EWERTON LUIS DE SOUZA BRANDOLT,32155.0,23.288.683/0001-20,IRREGULAR,CINE + ARTE,
